score;completeness;rescuebot_action;rescuebot_location;aral_action;aral_location;world_nr;tick_nr
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5521
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5522
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5523
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5524
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5525
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5526
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5527
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5528
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5529
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5530
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5531
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5532
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5533
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5534
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5535
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5536
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5537
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5538
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5539
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5540
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5541
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5542
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5543
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5544
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5545
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5546
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5547
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5548
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5549
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5550
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5551
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5552
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5553
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5554
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5555
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5556
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5557
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5558
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5559
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5560
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5561
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5562
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5563
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5564
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5565
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5566
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5567
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5568
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5569
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5570
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5571
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5572
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5573
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5574
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5575
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5576
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5577
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5578
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5579
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5580
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5581
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5582
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5583
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5584
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5585
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5586
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5587
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5588
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5589
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5590
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5591
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5592
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5593
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5594
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5595
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5596
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5597
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5598
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5599
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5600
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5601
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5602
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5603
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5604
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5605
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5606
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5607
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5608
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5609
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5610
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5611
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5612
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5613
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5614
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5615
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5616
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5617
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5618
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5619
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5620
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5621
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5622
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5623
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5624
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5625
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5626
6;0.25;RemoveObject;(9, 5);;(21, 4);1;5627
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5628
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5629
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5630
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5631
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5632
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5633
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5634
6;0.25;MoveNorth;(9, 5);;(21, 4);1;5635
6;0.25;MoveNorth;(9, 4);;(21, 4);1;5636
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5637
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5638
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5639
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5640
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5641
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5642
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5643
6;0.25;MoveNorthWest;(9, 4);;(21, 4);1;5644
6;0.25;MoveNorthWest;(8, 3);;(21, 4);1;5645
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5646
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5647
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5648
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5649
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5650
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5651
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5652
6;0.25;MoveNorth;(8, 3);;(21, 4);1;5653
6;0.25;MoveNorth;(8, 2);;(21, 4);1;5654
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5655
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5656
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5657
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5658
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5659
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5660
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5661
6;0.25;MoveSouthEast;(8, 2);;(21, 4);1;5662
6;0.25;MoveSouthEast;(9, 3);;(21, 4);1;5663
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5664
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5665
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5666
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5667
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5668
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5669
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5670
6;0.25;MoveNorthEast;(9, 3);;(21, 4);1;5671
6;0.25;MoveNorthEast;(10, 2);;(21, 4);1;5672
6;0.25;;(10, 2);;(21, 4);1;5673
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5674
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5675
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5676
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5677
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5678
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5679
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5680
6;0.25;MoveSouth;(10, 2);;(21, 4);1;5681
6;0.25;MoveSouth;(10, 3);;(21, 4);1;5682
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5683
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5684
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5685
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5686
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5687
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5688
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5689
6;0.25;MoveSouthWest;(10, 3);;(21, 4);1;5690
6;0.25;MoveSouthWest;(9, 4);;(21, 4);1;5691
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5692
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5693
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5694
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5695
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5696
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5697
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5698
6;0.25;MoveSouth;(9, 4);;(21, 4);1;5699
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5700
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5701
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5702
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5703
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5704
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5705
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5706
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5707
6;0.25;MoveSouth;(9, 5);;(21, 4);1;5708
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5709
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5710
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5711
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5712
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5713
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5714
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5715
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5716
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5717
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5718
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5719
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5720
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5721
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5722
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5723
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5724
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5725
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5726
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5727
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5728
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5729
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5730
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5731
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5732
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5733
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5734
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5735
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5736
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5737
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5738
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5739
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5740
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5741
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5742
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5743
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5744
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5745
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5746
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5747
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5748
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5749
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5750
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5751
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5752
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5753
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5754
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5755
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5756
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5757
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5758
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5759
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5760
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5761
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5762
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5763
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5764
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5765
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5766
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5767
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5768
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5769
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5770
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5771
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5772
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5773
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5774
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5775
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5776
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5777
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5778
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5779
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5780
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5781
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5782
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5783
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5784
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5785
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5786
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5787
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5788
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5789
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5790
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5791
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5792
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5793
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5794
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5795
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5796
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5797
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5798
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5799
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5800
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5801
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5802
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5803
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5804
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5805
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5806
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5807
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5808
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5809
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5810
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5811
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5812
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5813
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5814
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5815
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5816
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5817
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5818
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5819
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5820
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5821
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5822
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5823
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5824
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5825
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5826
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5827
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5828
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5829
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5830
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5831
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5832
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5833
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5834
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5835
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5836
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5837
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5838
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5839
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5840
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5841
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5842
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5843
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5844
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5845
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5846
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5847
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5848
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5849
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5850
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5851
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5852
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5853
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5854
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5855
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5856
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5857
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5858
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5859
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5860
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5861
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5862
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5863
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5864
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5865
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5866
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5867
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5868
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5869
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5870
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5871
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5872
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5873
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5874
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5875
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5876
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5877
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5878
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5879
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5880
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5881
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5882
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5883
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5884
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5885
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5886
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5887
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5888
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5889
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5890
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5891
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5892
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5893
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5894
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5895
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5896
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5897
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5898
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5899
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5900
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5901
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5902
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5903
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5904
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5905
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5906
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5907
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5908
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5909
6;0.25;RemoveObject;(9, 6);;(21, 4);1;5910
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5911
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5912
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5913
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5914
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5915
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5916
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5917
6;0.25;MoveSouth;(9, 6);;(21, 4);1;5918
6;0.25;MoveSouth;(9, 7);;(21, 4);1;5919
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5920
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5921
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5922
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5923
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5924
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5925
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5926
6;0.25;MoveSouthWest;(9, 7);;(21, 4);1;5927
6;0.25;MoveSouthWest;(8, 8);;(21, 4);1;5928
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5929
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5930
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5931
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5932
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5933
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5934
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5935
6;0.25;MoveSouthEast;(8, 8);;(21, 4);1;5936
6;0.25;MoveSouthEast;(9, 9);;(21, 4);1;5937
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5938
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5939
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5940
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5941
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5942
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5943
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5944
6;0.25;MoveNorthEast;(9, 9);;(21, 4);1;5945
6;0.25;MoveNorthEast;(10, 8);;(21, 4);1;5946
6;0.25;;(10, 8);;(21, 4);1;5947
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5948
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5949
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5950
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5951
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5952
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5953
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5954
6;0.25;MoveNorthWest;(10, 8);;(21, 4);1;5955
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5956
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5957
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5958
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5959
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5960
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5961
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5962
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5963
6;0.25;MoveNorthWest;(9, 7);;(21, 4);1;5964
6;0.25;MoveNorthWest;(8, 6);;(21, 4);1;5965
